hook_id,disposition,file_path,symbol_or_class,monitor_type,metric_names,measured_boundary,dimensions,sampling_cardinality_policy,overhead_guard,privacy_rule,optimizing_python_strategy_coverage
hook-diag-0239,targeted diagnostic hook,tools/ste_linter/parsing/segmentation.py,Segmenter._boundaries,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0240,targeted diagnostic hook,tools/ste_linter/scoring.py,ScoringModel.score,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0241,targeted diagnostic hook,tools/test_quality_analyzer/__main__.py,TestQualityCLI._parse_and_partition,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0242,targeted diagnostic hook,tools/test_quality_analyzer/__main__.py,TestQualityCLI._run_per_file_detectors,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0243,targeted diagnostic hook,tools/test_quality_analyzer/__main__.py,TestQualityCLI._run_pipeline,stage_span,stage.wall_ns;stage.process_cpu_ns;stage.items_total;stage.calls_total;stage.errors_total,Measure one named pipeline stage from its start through its completion mark.,file;symbol;stage;result;workload_size,"Record every stage. Use the fixed stage list. Bucket the workload size as small, medium, or large.",Keep at most one active stage timer for each pipeline run.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",1 algorithms/repeated work; 2 I/O/sequential batching; 7 measured Python loops
hook-diag-0244,targeted diagnostic hook,tools/test_quality_analyzer/detection/missing_edge_case.py,MissingEdgeCaseDetector._collect_test_call_arg_literals,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0245,targeted diagnostic hook,tools/test_quality_analyzer/detection/missing_edge_case.py,MissingEdgeCaseDetector.detect,compute_span,compute.wall_ns;compute.process_cpu_ns;compute.items_total;compute.iterations_total;compute.errors_total,Measure the solver or calculation from its validated input through its returned result. Keep database and transport time outside this span.,file;symbol;algorithm;result;workload_size,Record the outer call only. Bucket the input size. Do not time each iteration of an inner loop.,Use one outer timer pair. Use cProfile or a supported sampler for the per-function split in a separate diagnostic run.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",1 algorithms/repeated work; 3 data structures; 7 measured Python loops
hook-diag-0246,targeted diagnostic hook,tools/test_quality_analyzer/detection/tautological.py,TautologicalTestDetector.detect,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0247,targeted diagnostic hook,tools/test_quality_analyzer/detection/untested.py,UntestedDetector._diff_public_functions,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
hook-diag-0248,targeted diagnostic hook,tools/test_quality_analyzer/detection/untested.py,UntestedDetector.emit_findings,loop_counter,loop.iterations_total;loop.items_total;loop.wall_ns;loop.process_cpu_ns;loop.skipped_total,"Measure the complete loop, not one iteration. Count the iterations and the produced items.",file;symbol;loop_name;result;workload_size,Record one aggregate event for each loop execution. Bucket the iteration count. Never emit an event for each iteration.,Increment a local integer inside the loop. Read the clock once before the loop and once after it.,"Do not record credentials, tokens, request or response bodies, SQL text, bind values, absolute file paths, URLs with a query, session identifiers, node identifiers, endpoint identifiers, coordinates, geometry, addresses, or catalog prices. Use allowlisted labels and coarse buckets only.",7 measured Python loops; 1 algorithms/repeated work; 4 allocations/copying
